RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01
2339,Hennepin County,Minnesota,30,241700,236700,224900,219000,215900,215100,218300,214300,211400,209100,205300,201000,194200,190800,189600,187800,190600,190600,193400,193600,195300,195500,192400,191600,188400,192400,188600,189100,191100,197900,204500,205800,205500,207100,199800,189800,175600,167600,167800,172200,175900,176500,169800,166300,160000,161400,160400,160900,157400,160100,163800,170900,178200,184800,189900,191100,190600,191100,187100,186000,182100,184800,186200,191000,198400,206300,211600,212200,211200,207900,206000,203200,199400,198900,202500,211800,215800,219300,218600,221700,219700,221500,216200,221700,223200,227800,225800,225000,227300,227900,230600,230300,232500,234100,233500,234900,233000,235700,236700,237500,236700,235800,235900,238100,237900,240800,243700,245200,247400,248600,250700,251500,254700,256500,258000,254900,256000,256700,263100,272600,280600,281000,275100,268300,265500,261000,264000,266700,272700,272000,273800,277100,285000,288100,289000,288000,288400,290100,292700,294700,294300,294300,296700
1287,Orange County,Florida,31,224400,216900,208000,203900,202800,204700,199300,191300,181600,174200,168400,161000,148800,136000,122100,116100,114700,117500,116700,116100,116200,119000,111100,102300,96000,99500,102500,102500,102000,99500,96600,95200,96600,96100,94700,92800,94200,95300,98200,99600,102000,101800,104200,103800,109800,111500,113200,107900,106200,106400,109200,113700,116900,119500,121100,121100,123400,124600,130300,132800,135400,134200,134700,134900,139400,146800,150100,150800,150300,152200,152400,152300,150600,153700,156800,160500,160500,158600,159000,161100,161800,162900,162000,164200,166900,169700,172700,171500,173100,173800,177900,181300,184000,186600,187600,187400,185800,186700,188300,191400,193900,196400,197600,200000,199500,201600,203100,203100,205900,207600,212200,214100,215800,218400,220200,221300,221100,224200,231700,244000,248400,251800,250900,255900,257700,260300,260800,262400,265600,267500,265000,259800,252900,250900,256300,261100,261700,257400,256900,257400,263300,270600,277800
1694,Fairfax County,Virginia,32,416000,400400,382400,379300,376500,372200,359200,353100,343500,333800,325300,321700,325500,325100,330100,338100,353000,365600,376000,370600,367400,361000,367000,368800,367800,367100,366900,376000,390400,401300,403000,396700,387600,389400,383100,385000,380000,386400,386100,391200,395200,401400,409100,405000,405100,397200,391600,385500,388500,395100,407200,408500,414400,414300,421300,425300,428500,424200,424300,426700,431700,432400,433100,440800,444300,448600,447000,449300,447100,443000,441900,437100,438500,438600,444300,445400,444700,446700,450000,458700,459200,460600,455600,460000,459300,460100,459800,458900,459100,457100,459000,459400,460500,456400,456600,455800,458900,456600,456100,457500,459000,459400,457900,458400,456800,458800,459800,461000,469500,472000,479200,474100,473800,472300,469800,469200,473900,480600,485400,490900,493900,495000,488000,491600,493500,494800,488200,486300,488800,491500,498800,498300,509800,513800,520900,516500,508300,506000,502800,520500,530500,541300,
3159,Contra Costa County,California,33,445500,399200,369400,349500,336600,321700,306100,290500,275000,261300,251100,242000,230300,218500,212900,218200,230600,243100,252100,261900,272700,286500,287200,282000,273100,266600,266100,266200,272900,272700,278800,272500,270200,265500,268000,266000,255600,247500,240600,243500,241100,247400,247200,250000,250500,255100,259000,255500,251500,256800,270700,285400,292900,295000,301600,305500,315000,324200,331800,334100,333400,354700,379200,399600,410800,415400,420900,414900,412600,416700,421100,426100,420200,419800,422200,423800,428900,429800,435200,434600,426100,427600,426100,442300,444400,449500,445800,452000,455400,463300,463700,463200,462700,470000,478000,473700,471900,471700,485800,489600,495700,492300,491400,491000,496900,501700,513800,513100,519200,521000,530100,532500,527800,533500,538800,554100,559200,563500,562400,565200,572100,578700,582400,585400,584300,581600,581000,588800,601100,601400,603100,603700,601400,595000,587500,594900,591300,595500,602700,623000,623500,626500,624200
2840,Salt Lake County,Utah,34,228300,223700,220600,218900,218800,217600,218800,217600,219700,222000,228700,229800,229300,221200,217000,213400,212100,212700,211200,209200,205200,208300,214500,218000,213000,205800,198400,201300,206000,212900,212100,206500,203300,200300,199200,194200,190500,187400,184300,184300,184700,185300,183300,180400,181300,182000,181700,183000,181000,187800,189800,194300,190600,193700,195600,201200,203700,208400,212300,215200,214900,217200,218900,224700,225600,226600,225400,223600,222500,224900,227400,230800,230200,227900,226300,224800,229000,230500,231700,232400,233300,236000,235900,234600,234100,235400,239100,242300,244500,245000,247500,246500,247600,247600,248600,251000,251000,253800,255400,258400,259000,260300,262300,265200,266600,267500,272500,273400,277200,280700,285100,285700,283700,285600,285300,289900,293600,298500,300500,303600,307400,307900,306400,306600,308300,310300,313800,318600,322000,321000,323800,326700,328400,328500,329900,333500,335300,336700,341900,342600,345600,347600,354300
1440,Travis County,Texas,35,205100,206100,207600,209200,211000,213000,211000,208800,207000,203700,203200,206600,206100,205000,199300,201500,203900,206400,208000,207300,203400,206500,205600,212400,208300,208900,202900,208500,221800,233500,238100,237800,230400,228300,221400,221700,216900,214800,217800,222400,224400,222500,221400,222300,221800,223000,213900,213700,215100,224600,232700,236200,240700,239900,238100,236900,236500,241900,242100,242900,241300,246900,249300,249600,248900,250100,252500,247900,249900,247500,248400,252100,255900,260300,256300,256000,259000,260900,265600,268500,270000,270600,271900,274400,274400,276400,280400,283000,284300,284200,282700,284400,286000,291000,294200,297300,299600,301600,303300,307700,307700,311400,310100,312400,312400,314900,311000,312400,313500,317100,321500,325700,331900,327200,328300,329200,336700,338100,340900,344000,344100,344500,338700,338400,340700,347100,349300,350500,351000,354100,349600,348200,346400,348800,356700,361300,370000,369600,372000,371700,373600,378600,375000
3130,Saint Louis County,Missouri,36,147500,144800,142100,136600,138800,140600,140500,136500,131400,130200,130100,134600,137100,138300,135200,135400,132100,131800,131800,136800,138100,136500,140000,136900,138800,132400,136700,138600,138500,138100,132000,128200,124900,126500,128400,128200,124400,124400,123900,124900,125800,126800,126700,125200,124100,119600,113600,111400,113400,116600,119600,123200,128100,129400,129300,127500,124200,125700,122300,122600,119300,126400,135300,142200,145700,144600,146800,143700,141000,139100,140000,143400,144800,143400,142500,145000,148600,148800,147400,144500,145400,148800,154400,159600,163100,162600,161100,159700,160300,162800,158200,159800,157400,162200,164800,162800,156400,150600,153900,158000,158500,157000,157800,156900,157600,156600,160800,162200,163300,160000,156200,153800,154700,155000,156000,160700,164200,164900,160100,161300,163900,168600,166700,162500,159400,159500,149000,150900,154500,165200,173200,165900,170900,164100,171500,172000,169700,166200,161600,165800,166400,171100,174500
281,Pima County,Arizona,37,206300,201100,200600,193200,193200,187200,185300,178300,174900,174200,172100,172900,167700,164100,161500,161300,162400,160900,162000,158000,157900,153600,160200,158500,160100,154900,153000,149400,147400,147200,147400,142700,138900,134800,134600,133700,131200,130500,127500,126100,122500,121700,121100,120300,121000,121000,125600,126200,129300,129500,132000,133600,133100,137200,141400,144200,143200,148000,152200,153800,150500,151300,153100,156200,155900,157900,156600,156700,155900,157700,158600,159100,160500,160500,160400,158500,160500,160900,162200,162600,159100,154300,151200,152700,156100,155500,157000,157100,158800,159200,158600,160300,159600,163700,164400,168600,168600,170100,171200,174000,175000,177100,177000,178500,179900,181100,184000,185800,188600,188700,191200,190700,190900,186700,190000,187900,190100,189000,192700,195500,195600,197700,197400,198100,198200,198900,200900,201800,203500,202000,204900,204200,207100,209000,218400,221700,222400,215900,216500,218100,217000,220600,225100
2975,Montgomery County,Maryland,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385700,384900,385800,390500,393000,394800,392500,389200,389500,385700,393500,398100,404600,406400,406100,405700,409600,403400,404500,400100,408500,410200,420500,421200,423600,426700,428900,431700,425000,426400,428000,430000,421000,410400,412000,422500,433700,431000,428600,433000,436600,441300,442300,439000,438700
2347,Honolulu County,Hawaii,39,372600,362200,360800,364600,394800,407200,394800,395500,402400,425500,403800,389300,388600,394700,406800,399500,423200,408400,413000,394900,403800,410300,407000,412600,408600,418200,417100,411800,419500,416200,425200,429600,432000,432600,410700,418100,419000,428100,424700,404400,396600,382400,390600,402800,430700,437600,426600,426300,429900,440800,430700,429900,424500,418400,423700,427600,442200,446300,446400,443600,447200,462100,454700,462800,451500,464700,459000,457000,447400,455000,471900,483900,493200,485000,484900,475400,472900,465900,471500,461800,471200,459900,479100,471000,474400,470600,476400,468800,467600,477300,488500,496600,495100,498900,497300,547000,556400,568800,526000,525800,536700,533500,532900,529200,538800,537400,538500,536100,538300,533800,536900,548500,561300,566200,574200,571200,571300,565400,559400,560700,557200,560100,566200,567700,574900,569900,569000,568400,568600,587600,597500,596900,594200,589100,595600,594200,610500,609700,607800,600100,606600,623200,613200
3148,Westchester County,New York,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575600,565100,565000,558000,576400,566700,572200,554900,560900,556900,564400,578600,576100,582000,572800,574300,561500,564900,584000,589900,584200,569200,567200,572600,571400,578300,587200,589000,589800,590300,604500,629500,643600,640200,609300,596300,592800,599800,606900,611900,614400,608000,611300,605300,600100,598600,602900,607500,613100,614000,616700,605200
2804,Milwaukee County,Wisconsin,41,170200,165700,154900,148400,146700,145500,150800,148900,147400,138600,134800,133400,129400,124400,119700,122400,129400,132700,137200,141700,141300,141200,136500,141200,141800,140100,135600,131300,129300,124600,125200,123400,125500,123800,127400,131700,125700,117600,111300,113000,115200,115500,119300,118300,114800,116900,112900,111100,102800,98900,103300,104700,116000,112300,117700,117500,115900,109500,106900,113200,112600,112700,113100,118200,122400,124400,125500,121800,118100,118700,120700,121700,120200,119200,120600,124800,129100,131300,129800,129900,131800,133400,128200,129800,129900,137200,135400,136600,135100,135700,135700,136900,132900,132300,132000,137400,140700,143000,143000,140300,139600,138600,139500,140000,140500,138900,142400,144600,148700,147100,146400,147400,146500,146900,146800,148100,150300,151000,152700,159000,158300,157800,150200,150900,151700,153300,154300,156700,158100,160000,161200,170300,170500,169100,163100,162300,161300,161300,164900,168900,169100,174100,177200
1018,Fresno County,California,42,242100,233700,218300,205300,196700,187400,181200,171900,164900,158800,148700,145100,139900,136900,132700,131300,138500,139800,144800,145800,150500,150700,149100,149000,149200,148900,149400,148700,149100,146500,146400,144800,143800,143500,141300,137300,134100,130900,130400,127500,129000,129600,131400,133900,135800,136100,135000,137600,136000,138100,134900,137700,137800,141200,146300,148200,148800,148700,150800,156000,156500,160500,158600,163700,167000,171200,172700,173000,180800,183300,185300,180400,187900,188900,193100,185900,185200,183500,190200,194900,195800,192000,198800,203700,206400,201000,201700,203400,206500,207700,207200,206200,207500,213900,216100,213900,212100,214100,217100,217700,217800,220600,222900,226000,227200,229500,230800,231900,234100,231700,233100,234200,240000,241400,245900,245600,249500,246800,251500,258800,262500,262300,256600,260500,259900,260700,254400,255500,254100,254600,256000,258800,262500,258900,257900,255100,260400,261500,263600,262900,266700,269900,272800
1388,Shelby County,Tennessee,43,102200,99000,92800,92700,93100,97100,93800,87900,80600,76800,79000,79800,83900,82900,83000,83700,88500,95900,102100,103600,104000,101100,99800,93800,90900,89400,91600,91500,85500,82600,80400,82300,87600,91300,94300,91400,88200,81800,75400,74300,75600,79300,86800,86600,86700,81600,84800,83300,83300,81000,80600,78700,80900,84400,88300,91300,93100,92200,96500,96500,97500,91800,90000,96100,104700,105400,103500,101400,104800,105600,105300,110500,112500,111900,109700,109400,118200,118600,119200,120400,121300,122400,117600,122000,123000,123700,122200,122300,120200,119800,118900,118600,116900,117500,118000,119600,120600,124100,125600,128200,129000,132600,129300,128000,126100,128100,127600,125800,126400,127500,129000,130300,131400,134100,137700,138400,142800,142800,147500,140700,137800,134200,140000,141600,142400,137700,136400,134900,136400,135500,136000,142700,145600,147100,141900,145500,150100,153200,153000,150100,150900,151500,159400
1020,Fulton County,Georgia,44,,,,,,,,,,,,,,,,,,,,,,147700,149200,146600,138800,136100,143000,151800,150200,144900,144800,138900,135900,136300,148800,154800,147000,138900,132100,140400,143100,142100,131100,120900,119400,119500,116700,116400,115700,118000,123700,126400,132600,132600,139200,134300,136800,137000,147500,149200,156100,156500,160100,166900,175500,183700,176800,174300,175800,182000,185000,183500,182100,183100,192400,197400,200900,204000,200300,197100,186200,194400,199000,207700,206800,211300,212300,214000,212600,212300,218600,223000,230200,227300,225400,223400,222900,218800,214500,210800,214400,213600,216500,217800,221400,217300,218400,216000,222200,222400,225400,226700,227300,222600,222800,222400,222500,221400,224900,239500,239300,242000,231500,234100,227600,230000,232400,237500,235600,232800,233400,244200,248100,256900,256400,267400,266900,268500,271700,269300,268700,263000,
3102,Mecklenburg County,North Carolina,45,164100,160200,156300,153600,153200,151500,153800,154000,153400,152100,147500,150700,148100,147900,143300,144600,149700,152600,154400,154700,155300,153100,153800,152700,151100,149500,148600,149700,150900,151400,157300,154400,158200,152700,155300,148300,146700,146600,147400,145700,143000,147300,147500,146900,141000,148100,149300,151400,144100,142300,146800,153100,155200,156500,156600,158600,154100,152600,155200,160300,163400,164700,164800,167200,169700,173200,175300,176500,178200,178600,178400,179300,178000,175300,176300,177700,182800,181000,182400,181300,181600,183300,186200,190500,190900,191300,191000,191100,191000,189500,192200,192600,195800,195600,196800,194300,194300,195200,195900,195600,195900,201100,201100,202800,199900,199000,197100,195000,196800,196900,197700,199600,202200,200000,198500,198800,204400,208500,215400,226900,233900,234200,230300,229200,227000,226800,226300,231200,232000,234500,237500,242900,243000,241200,241300,241700,243400,241100,246700,248900,254900,260600,267900
